user_id,user_favorite_talent,user_comment
9e594828-4a80-4504-8236-636862ae2e47,52171236-5683-42e5-bddb-91f9fbd15cb8,好きなアルファベットなに？俺は6がマジでおもろかったwww
a0f39386-9a8a-4aeb-9301-7edbf3de47a6,52171236-5683-42e5-bddb-91f9fbd15cb8,ちゃんと巨人師匠の「笑いの数が少ない」って指摘を完璧にこなしてんのもポイント高い
da77c74f-28d1-4e22-b5a5-3f40e3e5f6b4,52171236-5683-42e5-bddb-91f9fbd15cb8,きゅうり大好きっ娘ちゃんをペンネームって呼ぶん”おっさん”って感じして好き
7fb911f2-41d1-43e4-8834-e66ec989a9d4,52171236-5683-42e5-bddb-91f9fbd15cb8,何にビックリしたんだよ今、え、パにビックリしたの？が好きすぎるwww
447bade2-e78d-47ec-b34c-3be139185dc3,52171236-5683-42e5-bddb-91f9fbd15cb8,平子と同い年？
1659f5ef-d0a2-4316-afa2-d76fa60a91d5,52171236-5683-42e5-bddb-91f9fbd15cb8,優勝おめでとう
200488ae-e44c-4ebe-9280-ea3a40652fc8,52171236-5683-42e5-bddb-91f9fbd15cb8,この登場曲なんですか？
1f137f91-fa50-4fe2-856e-fee19e0eea7d,52171236-5683-42e5-bddb-91f9fbd15cb8,冒頭の掴み以降、この二人は全く「対話」をしない。まさのりさんのバカ暴走を渡辺氏が「物語の外側」からシバいて指摘してるだけ。こういう形式の漫才って他に何かあったかな。かなり珍しい気がする。
4c9b3789-c819-4215-8914-b1f64e75814b,52171236-5683-42e5-bddb-91f9fbd15cb8,ひーざっ
576afa35-40f3-47e7-b9e3-d505deea79aa,52171236-5683-42e5-bddb-91f9fbd15cb8,CRまさのりも猿捕まえるネタもコレも何回みても面白い。でもMー1優勝した後はそのネタ使い回さず、飽きられないよう頑張ってる錦鯉偉い。
039820e1-bd1c-44d1-b962-cb0e7df24c20,52171236-5683-42e5-bddb-91f9fbd15cb8,長谷川さんのこんにちはーが売れるなんて夢みたい
0443c298-a07d-4073-8dc1-bd09f7010334,52171236-5683-42e5-bddb-91f9fbd15cb8,なに？これ
d2c12209-2c7e-4d69-af96-ae6a041e05fa,52171236-5683-42e5-bddb-91f9fbd15cb8,全然、面白くない、、俺が、おかしいのかなぁ😅
2c6e7b33-7815-4a8e-a6bd-5e8608eef1ff,1ce20b5c-44e4-40eb-b6e6-2617e37da2a8,ダントツで面白いわ。M-1で久しぶりに笑った。サンドウィッチマンで爆笑した以来だ。
f21dd1e3-e018-4cde-b3a7-3d58ba27772a,1ce20b5c-44e4-40eb-b6e6-2617e37da2a8,チャップリンかなんかでやってた時、後輩のくだりで「すごいねスペ吉…」って小声で言っててめっちゃツボだった
d55b433b-79f0-4a9d-84de-66e8381e2502,1ce20b5c-44e4-40eb-b6e6-2617e37da2a8,「みんなよりちょっとお兄さんかな？」だけおもしろかった
fdd1b77e-8de1-4210-9116-bcabc5797b1d,1ce20b5c-44e4-40eb-b6e6-2617e37da2a8,陽気なバカとむっつりスケベおじさん
832cb42a-3c37-4b07-8977-82408ed7d70c,1ce20b5c-44e4-40eb-b6e6-2617e37da2a8,初めの茶番がいらない人向け0:58
66535083-50ca-46b0-91c5-0263adcb6570,1ce20b5c-44e4-40eb-b6e6-2617e37da2a8,頭を何回叩かれても表情変えない長谷川さんすごい。
b921acb5-4fb3-4029-b433-779922dee50f,1ce20b5c-44e4-40eb-b6e6-2617e37da2a8,2:04　のりのり　のりのり　のりのりまさのり
b81582d0-e069-446e-9ac1-e01d8c925128,1ce20b5c-44e4-40eb-b6e6-2617e37da2a8,長谷川と渡辺って名前も絶妙よね
f39d103a-75db-4f0c-aeda-3794edbc6768,1ce20b5c-44e4-40eb-b6e6-2617e37da2a8,久々にみたら腹ちぎれた笑笑
57a608a8-2e94-43b1-9006-e51dd86fb38d,1ce20b5c-44e4-40eb-b6e6-2617e37da2a8,【M-1グランプリ2021】M-1ファンに贈るマニアッククイズ！https://youtu.be/a5U3L55vyyg
ed585b0c-aa75-4a4f-afc3-b625db7dc99e,1ce20b5c-44e4-40eb-b6e6-2617e37da2a8,大丈夫かこの人の後頭部・・・血管切れそう
d1142c25-6eed-4bfd-a9fe-f71134c91652,1ce20b5c-44e4-40eb-b6e6-2617e37da2a8,最近急増しだしたセンス系の芸人とかが沢山変わったことを考えたり、いろんなシステムを編み出したりしてる中、1番シンプルな畳みかけで結果を残したのは最高だった
fc0f0ccf-cd47-4ff7-8374-0be07bc57c65,1ce20b5c-44e4-40eb-b6e6-2617e37da2a8,全くおもろくないのポイント？
4dff0ae8-b012-486a-8386-cb1179245490,1ce20b5c-44e4-40eb-b6e6-2617e37da2a8,面白くはないけど優勝したのは嬉しい
8cbd73bb-284f-48a5-80cc-abd87d259367,1ce20b5c-44e4-40eb-b6e6-2617e37da2a8,そーだ！からの、ヒートアップしてからの後半がめっちゃ好き
aa92692d-ced1-4905-9a2b-adc22f0a356c,1ce20b5c-44e4-40eb-b6e6-2617e37da2a8,めっちゃ車の中で笑った
c52f8707-fba9-4da7-9ed2-9b1067a5619a,1ce20b5c-44e4-40eb-b6e6-2617e37da2a8,最強におもろい！・
9e594828-4a80-4504-8236-636862ae2e47,1ce20b5c-44e4-40eb-b6e6-2617e37da2a8,ただただ白い人がかわいい
a0f39386-9a8a-4aeb-9301-7edbf3de47a6,1ce20b5c-44e4-40eb-b6e6-2617e37da2a8,50歳になったら体が痛くなるところ～！長谷川　ヒ！！ザ！！！渡辺　うるせぇよ！！！！
da77c74f-28d1-4e22-b5a5-3f40e3e5f6b4,1ce20b5c-44e4-40eb-b6e6-2617e37da2a8,チッケムから来ました
7fb911f2-41d1-43e4-8834-e66ec989a9d4,1ce20b5c-44e4-40eb-b6e6-2617e37da2a8,たとえミスったとしてもテンションと勢いでカバーできそうだな笑
447bade2-e78d-47ec-b34c-3be139185dc3,1ce20b5c-44e4-40eb-b6e6-2617e37da2a8,3ヶ月で1300万回以上再生って凄い
1659f5ef-d0a2-4316-afa2-d76fa60a91d5,1ce20b5c-44e4-40eb-b6e6-2617e37da2a8,頭を叩くな、子供がまねする
200488ae-e44c-4ebe-9280-ea3a40652fc8,1ce20b5c-44e4-40eb-b6e6-2617e37da2a8,流石に50回くらい見たら笑えなくなった
1f137f91-fa50-4fe2-856e-fee19e0eea7d,1ce20b5c-44e4-40eb-b6e6-2617e37da2a8,ごめんなさいクスリとも出来なかった
4c9b3789-c819-4215-8914-b1f64e75814b,1ce20b5c-44e4-40eb-b6e6-2617e37da2a8,ずっと気になってて今日初めて見たけど、面白すぎてやばい笑笑勢いとネタのセンスが神がかってる笑笑
576afa35-40f3-47e7-b9e3-d505deea79aa,1ce20b5c-44e4-40eb-b6e6-2617e37da2a8,錦鯉関係ないけど、youtubeで何回も聞きすぎて、こっちの出囃にも愛着わいてきた
039820e1-bd1c-44d1-b962-cb0e7df24c20,1ce20b5c-44e4-40eb-b6e6-2617e37da2a8,早口で畳み込む様な漫才もイイがこの程よいテンポが逆にジワジワ笑いが出て来るイイね
0443c298-a07d-4073-8dc1-bd09f7010334,1ce20b5c-44e4-40eb-b6e6-2617e37da2a8,おじさんが合コンじゃなくて寄り合い面白い‼️
d2c12209-2c7e-4d69-af96-ae6a041e05fa,1ce20b5c-44e4-40eb-b6e6-2617e37da2a8,本当面白くない
