user_id,user_favorite_talent,user_comment
9e594828-4a80-4504-8236-636862ae2e47,52171236-5683-42e5-bddb-91f9fbd15cb8,好きなアルファベットなに？俺は6がマジでおもろかったwww
a0f39386-9a8a-4aeb-9301-7edbf3de47a6,52171236-5683-42e5-bddb-91f9fbd15cb8,ちゃんと巨人師匠の「笑いの数が少ない」って指摘を完璧にこなしてんのもポイント高い
da77c74f-28d1-4e22-b5a5-3f40e3e5f6b4,52171236-5683-42e5-bddb-91f9fbd15cb8,きゅうり大好きっ娘ちゃんをペンネームって呼ぶん”おっさん”って感じして好き
7fb911f2-41d1-43e4-8834-e66ec989a9d4,52171236-5683-42e5-bddb-91f9fbd15cb8,何にビックリしたんだよ今、え、パにビックリしたの？が好きすぎるwww
447bade2-e78d-47ec-b34c-3be139185dc3,52171236-5683-42e5-bddb-91f9fbd15cb8,平子と同い年？
1659f5ef-d0a2-4316-afa2-d76fa60a91d5,52171236-5683-42e5-bddb-91f9fbd15cb8,優勝おめでとう
200488ae-e44c-4ebe-9280-ea3a40652fc8,52171236-5683-42e5-bddb-91f9fbd15cb8,この登場曲なんですか？
1f137f91-fa50-4fe2-856e-fee19e0eea7d,52171236-5683-42e5-bddb-91f9fbd15cb8,冒頭の掴み以降、この二人は全く「対話」をしない。まさのりさんのバカ暴走を渡辺氏が「物語の外側」からシバいて指摘してるだけ。こういう形式の漫才って他に何かあったかな。かなり珍しい気がする。
4c9b3789-c819-4215-8914-b1f64e75814b,52171236-5683-42e5-bddb-91f9fbd15cb8,ひーざっ
576afa35-40f3-47e7-b9e3-d505deea79aa,52171236-5683-42e5-bddb-91f9fbd15cb8,CRまさのりも猿捕まえるネタもコレも何回みても面白い。でもMー1優勝した後はそのネタ使い回さず、飽きられないよう頑張ってる錦鯉偉い。
039820e1-bd1c-44d1-b962-cb0e7df24c20,52171236-5683-42e5-bddb-91f9fbd15cb8,長谷川さんのこんにちはーが売れるなんて夢みたい
0443c298-a07d-4073-8dc1-bd09f7010334,52171236-5683-42e5-bddb-91f9fbd15cb8,なに？これ
d2c12209-2c7e-4d69-af96-ae6a041e05fa,52171236-5683-42e5-bddb-91f9fbd15cb8,全然、面白くない、、俺が、おかしいのかなぁ😅
2c6e7b33-7815-4a8e-a6bd-5e8608eef1ff,1ce20b5c-44e4-40eb-b6e6-2617e37da2a8,ダントツで面白いわ。M-1で久しぶりに笑った。サンドウィッチマンで爆笑した以来だ。
f21dd1e3-e018-4cde-b3a7-3d58ba27772a,1ce20b5c-44e4-40eb-b6e6-2617e37da2a8,チャップリンかなんかでやってた時、後輩のくだりで「すごいねスペ吉…」って小声で言っててめっちゃツボだった
d55b433b-79f0-4a9d-84de-66e8381e2502,1ce20b5c-44e4-40eb-b6e6-2617e37da2a8,「みんなよりちょっとお兄さんかな？」だけおもしろかった
fdd1b77e-8de1-4210-9116-bcabc5797b1d,1ce20b5c-44e4-40eb-b6e6-2617e37da2a8,陽気なバカとむっつりスケベおじさん
832cb42a-3c37-4b07-8977-82408ed7d70c,1ce20b5c-44e4-40eb-b6e6-2617e37da2a8,初めの茶番がいらない人向け0:58
66535083-50ca-46b0-91c5-0263adcb6570,1ce20b5c-44e4-40eb-b6e6-2617e37da2a8,頭を何回叩かれても表情変えない長谷川さんすごい。
b921acb5-4fb3-4029-b433-779922dee50f,1ce20b5c-44e4-40eb-b6e6-2617e37da2a8,2:04　のりのり　のりのり　のりのりまさのり
b81582d0-e069-446e-9ac1-e01d8c925128,1ce20b5c-44e4-40eb-b6e6-2617e37da2a8,長谷川と渡辺って名前も絶妙よね
f39d103a-75db-4f0c-aeda-3794edbc6768,1ce20b5c-44e4-40eb-b6e6-2617e37da2a8,久々にみたら腹ちぎれた笑笑
57a608a8-2e94-43b1-9006-e51dd86fb38d,1ce20b5c-44e4-40eb-b6e6-2617e37da2a8,【M-1グランプリ2021】M-1ファンに贈るマニアッククイズ！https://youtu.be/a5U3L55vyyg
ed585b0c-aa75-4a4f-afc3-b625db7dc99e,1ce20b5c-44e4-40eb-b6e6-2617e37da2a8,大丈夫かこの人の後頭部・・・血管切れそう
d1142c25-6eed-4bfd-a9fe-f71134c91652,1ce20b5c-44e4-40eb-b6e6-2617e37da2a8,最近急増しだしたセンス系の芸人とかが沢山変わったことを考えたり、いろんなシステムを編み出したりしてる中、1番シンプルな畳みかけで結果を残したのは最高だった
fc0f0ccf-cd47-4ff7-8374-0be07bc57c65,1ce20b5c-44e4-40eb-b6e6-2617e37da2a8,全くおもろくないのポイント？
4dff0ae8-b012-486a-8386-cb1179245490,1ce20b5c-44e4-40eb-b6e6-2617e37da2a8,面白くはないけど優勝したのは嬉しい
8cbd73bb-284f-48a5-80cc-abd87d259367,1ce20b5c-44e4-40eb-b6e6-2617e37da2a8,そーだ！からの、ヒートアップしてからの後半がめっちゃ好き
aa92692d-ced1-4905-9a2b-adc22f0a356c,1ce20b5c-44e4-40eb-b6e6-2617e37da2a8,めっちゃ車の中で笑った
c52f8707-fba9-4da7-9ed2-9b1067a5619a,1ce20b5c-44e4-40eb-b6e6-2617e37da2a8,最強におもろい！・
9e594828-4a80-4504-8236-636862ae2e47,1ce20b5c-44e4-40eb-b6e6-2617e37da2a8,ただただ白い人がかわいい
a0f39386-9a8a-4aeb-9301-7edbf3de47a6,1ce20b5c-44e4-40eb-b6e6-2617e37da2a8,50歳になったら体が痛くなるところ～！長谷川　ヒ！！ザ！！！渡辺　うるせぇよ！！！！
da77c74f-28d1-4e22-b5a5-3f40e3e5f6b4,1ce20b5c-44e4-40eb-b6e6-2617e37da2a8,チッケムから来ました
7fb911f2-41d1-43e4-8834-e66ec989a9d4,1ce20b5c-44e4-40eb-b6e6-2617e37da2a8,たとえミスったとしてもテンションと勢いでカバーできそうだな笑
447bade2-e78d-47ec-b34c-3be139185dc3,1ce20b5c-44e4-40eb-b6e6-2617e37da2a8,3ヶ月で1300万回以上再生って凄い
1659f5ef-d0a2-4316-afa2-d76fa60a91d5,1ce20b5c-44e4-40eb-b6e6-2617e37da2a8,頭を叩くな、子供がまねする
200488ae-e44c-4ebe-9280-ea3a40652fc8,1ce20b5c-44e4-40eb-b6e6-2617e37da2a8,流石に50回くらい見たら笑えなくなった
1f137f91-fa50-4fe2-856e-fee19e0eea7d,1ce20b5c-44e4-40eb-b6e6-2617e37da2a8,ごめんなさいクスリとも出来なかった
4c9b3789-c819-4215-8914-b1f64e75814b,1ce20b5c-44e4-40eb-b6e6-2617e37da2a8,ずっと気になってて今日初めて見たけど、面白すぎてやばい笑笑勢いとネタのセンスが神がかってる笑笑
576afa35-40f3-47e7-b9e3-d505deea79aa,1ce20b5c-44e4-40eb-b6e6-2617e37da2a8,錦鯉関係ないけど、youtubeで何回も聞きすぎて、こっちの出囃にも愛着わいてきた
039820e1-bd1c-44d1-b962-cb0e7df24c20,1ce20b5c-44e4-40eb-b6e6-2617e37da2a8,早口で畳み込む様な漫才もイイがこの程よいテンポが逆にジワジワ笑いが出て来るイイね
0443c298-a07d-4073-8dc1-bd09f7010334,1ce20b5c-44e4-40eb-b6e6-2617e37da2a8,おじさんが合コンじゃなくて寄り合い面白い‼️
d2c12209-2c7e-4d69-af96-ae6a041e05fa,1ce20b5c-44e4-40eb-b6e6-2617e37da2a8,本当面白くない
ec57022b-1829-42b6-8e3a-4d5d1a60e16c,44483964-3490-4852-98ff-85dea7045195,長い笑い待ちしてても耐えられるまさのりさんの顔な
274cb95e-eec3-41a1-a947-e2c76a4fe866,44483964-3490-4852-98ff-85dea7045195,ガキ使が終わったのも罰のケツバット批判だったし頭叩く芸も同じく批判されるわけだよな
52ac7f69-060a-4fa4-ba62-06f265dcc1f7,44483964-3490-4852-98ff-85dea7045195,「俺たちは歳を取れば取るほど面白くなる。」好き。
d508c9a6-9aae-4d95-903e-470f5f736922,44483964-3490-4852-98ff-85dea7045195,こんな陽気な50代見たことない
c2fb476f-69b3-4ff8-ae57-09a85f08fb34,44483964-3490-4852-98ff-85dea7045195,錦鯉、なまら好き❗️
0e5960a0-4cc7-4cba-b897-00e9a005d253,44483964-3490-4852-98ff-85dea7045195,"ノリノリのネタはよう使われた(-""-)"
10b04c8a-e004-438b-82df-7396748e31ae,44483964-3490-4852-98ff-85dea7045195,なんかネタとしてならいいんだけど頭叩くのなんか見てる側は不快な思いあとタカトシのネタのやつパクリっすか？
8931e7a9-d999-46eb-94a8-65e88630d332,44483964-3490-4852-98ff-85dea7045195,みんなよりお兄さんだねお父さんだよ!が好きwww
b5d6f288-412d-4db8-870a-6fea87151627,44483964-3490-4852-98ff-85dea7045195,紙芝居から膝までの畳み掛け好き笑
ef0196a9-da83-40e5-8d23-722ba7f605a1,44483964-3490-4852-98ff-85dea7045195,こんにちっはー！が伝説の言葉になりそう
5b63d62e-8533-445c-aaaa-d138075d899a,44483964-3490-4852-98ff-85dea7045195,穴でも掘ってろよの降りいる？
a7c88493-82e0-4c88-a972-c3c16fb2173e,44483964-3490-4852-98ff-85dea7045195,やっぱり面白い！
fbc5d5b0-fc26-4b1a-8833-5cfe0183dea8,44483964-3490-4852-98ff-85dea7045195,いままでの漫才で1番オモシロかったなーー🤣🥰
a7c5cf68-2a90-4021-a6fc-f17c3f1068ce,44483964-3490-4852-98ff-85dea7045195,勢い好き
ffc5ff14-c781-4528-b228-186f43b7e6e8,44483964-3490-4852-98ff-85dea7045195,頭叩く度にイライラする
76555988-9636-4249-b842-c8b7c9412fbc,44483964-3490-4852-98ff-85dea7045195,面白い。何故埋もれてたのか。探せばかなり面白い芸能人もっとおるんやろうな。
b54ba5e3-2233-4259-b9ce-553ed0772c79,44483964-3490-4852-98ff-85dea7045195,2人がM-1優勝直後に2人を取り上げたニュース動画に「錦鯉の2人と錦鯉のネタ作りに関わった方々、M-1優勝おめでとうございます」とコメントしたことを母親に伝えたら、「錦鯉の2人が自殺したらどうすんの？」と母親に言われたんですが、なんでそんな場違いなことを言われたのか？未だに意味不明すぎる。俺は普通にM-1優勝の祝福コメントをしただけなのに。
bb53edfe-c221-4165-8146-59e1803827c7,44483964-3490-4852-98ff-85dea7045195,何頭身やねん
4047d037-0ddf-44a7-90db-2099dcc4a27e,44483964-3490-4852-98ff-85dea7045195,まじ好き笑笑
8ae9bbd1-bba1-4c02-98e7-30637eff07d9,44483964-3490-4852-98ff-85dea7045195,そんなにおもしろいかなあ。
f59d8b12-7715-49b6-8589-731da3fc464e,44483964-3490-4852-98ff-85dea7045195,何がおもしろいの？
8a7ea288-2cde-4817-967b-f15fd2d9f601,44483964-3490-4852-98ff-85dea7045195,渡辺さんは、前日に睾丸マッサージに行ったから、M-1優勝出来たのかなぁ～？
5577799e-be84-4987-b2f7-bfec6df92f25,44483964-3490-4852-98ff-85dea7045195,畳み掛けるジェネギャくそわろた
220d47ed-404f-411b-959a-0faff5cfa710,44483964-3490-4852-98ff-85dea7045195,なんだこの合コンつまんねぇ！ってとこ何回見ても笑えるw
700045f9-a8e5-473a-8991-ef6b110b2b22,44483964-3490-4852-98ff-85dea7045195,ここから優勝カッコよすぎる
e89795ca-b653-484b-8340-66a06ef6d782,44483964-3490-4852-98ff-85dea7045195,せり上がりで自分が回転軸かってくらい微動だにしない長谷川さん好き
232550fa-9541-4688-a9b2-a15dbb5f20d7,44483964-3490-4852-98ff-85dea7045195,面白くないなでもなんで俺何度も見にきてんのかな
ba6d6e85-9ecf-4639-b12f-59e6801bf03a,44483964-3490-4852-98ff-85dea7045195,転載される前に公式があげてくれるの助かる。ガンガン広告入れてもろて
8f20a599-11af-46e5-b298-4569a63ab1fb,44483964-3490-4852-98ff-85dea7045195,定期的に見たくなるクセになるネタ
60989a5b-340f-4cb3-aace-9ad59e9ae3c4,44483964-3490-4852-98ff-85dea7045195,ボケて頭引っ叩くもうそういうのいいからどういう時代感覚してんだよんだ
894ec6e5-9be6-4214-adf6-5b19f9de357d,cf338bb4-d294-4b14-9906-3629cf181238,面白くねえ
a3533e30-832e-42e3-9dbd-099617f6c6a7,cf338bb4-d294-4b14-9906-3629cf181238,乾燥したかかとは吹いたw
ae538663-a766-4e59-8fc7-70ca9b613e09,cf338bb4-d294-4b14-9906-3629cf181238,関西と関東では面白いの基準が違うんやろうなぁ。おもろいんやろうけど
c4084326-441f-4784-bb37-1acf36db85ef,cf338bb4-d294-4b14-9906-3629cf181238,お笑い界のルシファーで草
8b44d2ce-3e4a-4ed2-b654-5c8b47046c38,cf338bb4-d294-4b14-9906-3629cf181238,3か月ぶりに見たけどめちゃくちゃ面白くて涙出た
7f6559d9-9b1a-48c3-a64a-372bef2a507d,cf338bb4-d294-4b14-9906-3629cf181238,「乾燥したかかと見る？」が好きすぎてもう何回見たか分からないのに今だに爆笑してしまうwww
7c579060-14b8-4d4a-a457-08d971ecb705,cf338bb4-d294-4b14-9906-3629cf181238,くっそ笑った
eb9b5e13-d2c6-4955-826d-2a23c0033f59,cf338bb4-d294-4b14-9906-3629cf181238,緑の水飴が田んぼの味するんだよね！！がすき
23a4b12d-cadd-4a3c-9afc-bc7564c5688c,cf338bb4-d294-4b14-9906-3629cf181238,あっという間の5分
49dce933-d62f-42df-812f-c4e150b102ce,cf338bb4-d294-4b14-9906-3629cf181238,何回も見にきてるうちに、「穴は掘らないよ」がじわじわ面白くなってきた
41948511-525b-4826-b14e-b70328a6c66e,cf338bb4-d294-4b14-9906-3629cf181238,「頭が良くなる本を買ったよ」のノリが好きすぎるんだけど同士いますか？
b3581827-5c7c-40b2-9004-da50630b839c,cf338bb4-d294-4b14-9906-3629cf181238,錦鯉頑張ってね。♥
0f5f2863-7e60-416d-b856-19b346e84193,cf338bb4-d294-4b14-9906-3629cf181238,1:15 こーんにちわー を一歳子供が真似するようになりました。
3ac91185-56e8-4166-8cfb-a97913b292da,cf338bb4-d294-4b14-9906-3629cf181238,畳み掛けが本当にプロだと思う
da3a6a6b-265e-4ab2-9321-72b010e43170,cf338bb4-d294-4b14-9906-3629cf181238,スペランカー知らない人多すぎてウケないの分かっててもネタに入れるの本当意味わからなくて草
6a409039-496b-4bc8-93a7-d7158facfbec,cf338bb4-d294-4b14-9906-3629cf181238,何回見ても笑ってしまう。錦鯉マジ最高ッス。
d19b9f18-5c9a-4302-ab70-b8001d9e5611,cf338bb4-d294-4b14-9906-3629cf181238,正直何が面白いか全く理解できん。ツッコミテンション低すぎやしやる気なさすぎ。よくこの舞台にでてこれたな。恥ずかしい。
2a3786b0-8dd6-48bd-b1ba-8997a654a007,cf338bb4-d294-4b14-9906-3629cf181238,痛そうが勝っちゃう
c3b69d35-9d53-4c8e-bf08-11b0d382e38d,cf338bb4-d294-4b14-9906-3629cf181238,2:04
94e07f1d-ba11-4d55-8263-d72711599b53,cf338bb4-d294-4b14-9906-3629cf181238,寝る前になんで見たのか
074f1047-2398-4125-aaea-4a963c08bb55,cf338bb4-d294-4b14-9906-3629cf181238,これで笑わない渡辺さんすごい
22be0f64-a402-496f-8008-20d67e78350e,cf338bb4-d294-4b14-9906-3629cf181238,最後の、ありがとうございました、良いね。関西漫才のもうええわより、はるかに好きだなあ。
255b7ba3-201d-4e8f-896f-c7f99b99239e,cf338bb4-d294-4b14-9906-3629cf181238,取るべくして取った優勝だな
ae39f3f2-80a1-4812-8370-39b67e011e54,cf338bb4-d294-4b14-9906-3629cf181238,2:04
f63c14d6-a200-4b01-835c-6d6eb9543926,cf338bb4-d294-4b14-9906-3629cf181238,同じ ハゲでも 鬼越の坂井とは 偉い違いだな（笑）
6dc0532b-c79c-4763-9778-b5e4185b54b7,cf338bb4-d294-4b14-9906-3629cf181238,頭が良くなる本、私も欲しいです！
52caf3c8-dbd8-4065-99b4-35af1445bd16,cf338bb4-d294-4b14-9906-3629cf181238,ワタナベさんエロカッコイイわー
20dbd530-4f11-4d5c-a2b0-7fc6251b3c69,cf338bb4-d294-4b14-9906-3629cf181238,いまもみてるよーって人！
3c9353d1-dc0a-4f78-9eb8-52ae95ab723c,cf338bb4-d294-4b14-9906-3629cf181238,wwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwww 🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣😂😂😂😂😂🤣🤣🤣🤣🤣🤣🤣😂🤣😂🤣😂🤣😂🤣😂😂🤣😂🤣😂😂😂🤣😂🤣🤣😂😂🤣😂🤣😂🤣😂🤣😂🤣😂🤣😂😂😂😂😂😩😂😂😂🤣😂😂😂🤣
15fafb98-fb3a-4a94-932b-4f8df3cbabc1,cf338bb4-d294-4b14-9906-3629cf181238,パテシエは草w w w w
a055ab6d-52ac-43da-a13b-1117ea6b1987,b7d0f324-6dfd-4f5e-8c57-61c810ceda7d,安倍総理、漫才師としてデビューされてたんですね！
477a489e-b45a-4c94-92b1-c4d1bb5e620c,b7d0f324-6dfd-4f5e-8c57-61c810ceda7d,『そうだ！乾燥したカカト見る？！』ってところ、想像するとめちゃくちゃ面白い(笑)『えー！見る見るっ！』って女子男子が集まって長谷川のカカトを見てる画が
6c10879f-965e-4b7f-9e60-43cb70c7836f,b7d0f324-6dfd-4f5e-8c57-61c810ceda7d,何回も見ていると、ひとくちメンチカツがめちゃくちゃ面白く感じたのは、自分だけなんだろうか・・・
ad4100b6-1467-40e9-822a-d0082c9d1e6a,b7d0f324-6dfd-4f5e-8c57-61c810ceda7d,ツッコミをく首を前にして吸収してる感じ草
3ef661e5-6692-4fa7-b444-86d7f4ee3809,b7d0f324-6dfd-4f5e-8c57-61c810ceda7d,見ないうちに1200万回突破してるとは
00802ceb-79a3-4626-a304-94b5e51cd6f7,b7d0f324-6dfd-4f5e-8c57-61c810ceda7d,全く関係ないけどまさのりさんスタイルいいな笑
25dd7105-513d-4eaa-bcbe-8841986d8afc,b7d0f324-6dfd-4f5e-8c57-61c810ceda7d,つかみの「頭が良くなる本を、買ったよ」の時、まばたき多すぎて気になりすぎて面白すぎるｗｗ
cac571a0-fdab-4b25-9737-67633d2e0b05,b7d0f324-6dfd-4f5e-8c57-61c810ceda7d,テンポよすぎてもはや音楽として聴ける
1e052172-a60c-49b1-baf7-00bcf3c1568f,b7d0f324-6dfd-4f5e-8c57-61c810ceda7d,1:16
66b9fff0-1f1d-4eee-b9a5-9d47a616b31d,b7d0f324-6dfd-4f5e-8c57-61c810ceda7d,2:57 あたりの、「何にビックリしてたの？パにビックリしたの？」が最高に好き
6110a4f2-2da5-4f23-b72e-c387d4135f1e,b7d0f324-6dfd-4f5e-8c57-61c810ceda7d,https://www.youtube.com/watch?v=GAOJvZ4rsoU&t=5s
e095b0bb-389b-482e-bd63-3de38770ce03,b7d0f324-6dfd-4f5e-8c57-61c810ceda7d,4:40 2倍速映像レベルの動きで草
959e2dc4-1cce-4b4a-8df5-7c82792f52c4,b7d0f324-6dfd-4f5e-8c57-61c810ceda7d,何がおもろいんやろう。
2cd8735b-fe31-4a67-a6f4-86b2ccd1d1b4,b7d0f324-6dfd-4f5e-8c57-61c810ceda7d,5:02 ここ、渡辺さんニヤッとしてるのウケる
5814a741-3772-441f-b672-795b723b5a02,b7d0f324-6dfd-4f5e-8c57-61c810ceda7d,めっちゃおもろい
949a79d7-805a-4c39-81d6-33fe98e88277,b7d0f324-6dfd-4f5e-8c57-61c810ceda7d,才能は感じない
16cf201a-57c1-422f-bfd9-8a78227657cd,b7d0f324-6dfd-4f5e-8c57-61c810ceda7d,ニャンちゅうの声が聞こえる
d7eb9a88-2bc2-4aa0-8e56-90ab39474ef4,b7d0f324-6dfd-4f5e-8c57-61c810ceda7d,穴は掘らないよぉ
294a5b94-2449-4471-979c-ffa7865eef91,b7d0f324-6dfd-4f5e-8c57-61c810ceda7d,4:42 ここから最後まで好きすぎる🤣
09f28204-ea3d-4dbc-93cf-970f6bfaee08,b7d0f324-6dfd-4f5e-8c57-61c810ceda7d,M1で始めてこんな笑った笑
754c6a2b-d186-46d9-98fd-48d32a2f1786,b7d0f324-6dfd-4f5e-8c57-61c810ceda7d,か
e980400e-da34-47b2-bf08-65f01c8a3f9c,b7d0f324-6dfd-4f5e-8c57-61c810ceda7d,四万十川、坂本龍馬、リーチリーチじゃなく高知だよのくだりが好きwww
c7ba7c67-8c27-42d8-ade4-18ff75fd8376,b7d0f324-6dfd-4f5e-8c57-61c810ceda7d,M１で優勝したので、見始めたが、怖いほど面白い。
c603ff25-5345-4625-ac21-dcefb4c14a01,b7d0f324-6dfd-4f5e-8c57-61c810ceda7d,反射w
6eba42b5-5850-4751-9808-30e88fe7d655,b7d0f324-6dfd-4f5e-8c57-61c810ceda7d,梶さんとわさびさんがアテレコしてたネタだね
3fe5d180-8fd5-4101-adf8-f270758e945e,b7d0f324-6dfd-4f5e-8c57-61c810ceda7d,凄い
c37d513a-e1a0-45d4-9c2a-614282d05b8e,b7d0f324-6dfd-4f5e-8c57-61c810ceda7d,将来は錦鯉の2人のネタを書く仕事がしたいというちびっ子も増えたやろうなあ。今では何人がかりで漫才ネタを作っつんのかな？
ec495c3a-684e-404e-8315-08b0eab7f0dd,b7d0f324-6dfd-4f5e-8c57-61c810ceda7d,R1つまらなすぎたんで見に来ましたわ。
e96c31ca-490b-4b5c-a4ca-8ef3c1b3ca55,b7d0f324-6dfd-4f5e-8c57-61c810ceda7d,r1との格の違いを見に来た
961bdf48-6880-48a8-9e84-b05c34db5fbb,b7d0f324-6dfd-4f5e-8c57-61c810ceda7d,4:42   渡辺さんの「す゛る゛い゛よ゛ぉ」が最高すぎる。この返したまらない。
e09d1c88-0f87-4fde-9adc-a8d8d2e58873,2cc97655-6ae9-42dc-b096-6af9ea078a12,ジャンプの主人公に顔寄せてるのは草
447e0221-0e32-45dd-972d-94b187abdcfb,2cc97655-6ae9-42dc-b096-6af9ea078a12,面白いです
388fe15d-3833-45d0-9247-53c00ab8ef82,2cc97655-6ae9-42dc-b096-6af9ea078a12,こんな合コンあったら横でずっとみてたい。
710dc305-7602-4aec-9cc7-e738a8241d54,2cc97655-6ae9-42dc-b096-6af9ea078a12,最初はなぜか面白いと思えなくて、錦鯉を知っていくうちにどんどん面白くなって、今じゃ面白すぎて笑いすぎて過呼吸みたいになってます
63ca2719-d372-4d20-a9e6-2c1388d74d2e,2cc97655-6ae9-42dc-b096-6af9ea078a12,自分たちの年齢を上手く活かせてる。しかも、かかとが1番乾燥しているお風呂前くらいの時間に行ってるのも良い
f2593ee3-4cdd-4b15-b605-3880374a9f36,2cc97655-6ae9-42dc-b096-6af9ea078a12,笑いすぎて死ぬかと思いました笑笑
e4c0f79b-1b50-4756-b44f-a19bef930238,2cc97655-6ae9-42dc-b096-6af9ea078a12,2020年もおもしろかったけど2021はもっと成長してるww
5a54e3ff-0c1b-4b0a-9bd7-158007258f86,2cc97655-6ae9-42dc-b096-6af9ea078a12,ジャンプの主人公よくわかんないんだけど笑った
0f66e597-beec-4007-a9fb-6736d45e3c59,2cc97655-6ae9-42dc-b096-6af9ea078a12,本当に人生変えたね…凄い。
d201b1b0-66d0-4d16-8f05-8388eac3b6fa,2cc97655-6ae9-42dc-b096-6af9ea078a12,ごとうみなみ
538662b8-646e-4ce0-8dc2-44c5285d1463,2cc97655-6ae9-42dc-b096-6af9ea078a12,最後、「お前しか、しゃべってないじゃないか」で、爆笑が加速しました。あっという間に、終わってしまいました。ああ、かつてなく笑った。
5e17edb7-0ae7-4310-acb6-dd508f165154,2cc97655-6ae9-42dc-b096-6af9ea078a12,こういう人みると元気になりそうで、相当ありがたいです。ありがとう長谷川さん
4554ca9d-c919-4c3e-94ae-d95a412596fb,2cc97655-6ae9-42dc-b096-6af9ea078a12,長谷川さん、目力が歌舞伎役者w
f88ace16-8455-423d-ae36-0e84ecd5036b,2cc97655-6ae9-42dc-b096-6af9ea078a12,このネタめちゃめちゃ笑った😆小1の娘も大爆発してました😁
4ac23238-bbce-487f-9dd3-43817e6559a8,2cc97655-6ae9-42dc-b096-6af9ea078a12,改めておめでたい
875e1d20-e9e7-4b5a-b8f0-84b1cb1c181f,2cc97655-6ae9-42dc-b096-6af9ea078a12,ここからめっちゃ笑った3:50頭叩いた時の音やばいwww
2beffba2-ed05-4480-94e9-590aecad5bac,2cc97655-6ae9-42dc-b096-6af9ea078a12,みなみちゃん
b3bf5793-39d0-475c-a916-4249fb313418,2cc97655-6ae9-42dc-b096-6af9ea078a12,笑
8fcf6f8c-1fd1-40eb-a7be-8f77504c3b6b,2cc97655-6ae9-42dc-b096-6af9ea078a12,びっくりするほどつまらん
2d4ca086-7099-493f-add4-8727a36cceb4,2cc97655-6ae9-42dc-b096-6af9ea078a12,m1優勝したってことは日本一面白い漫才って事だよね、この漫才面白いとは思うけど日本一の漫才がこれならお笑い業界の衰退を感じます
